ship_id,ship_name,ship_type_id,ship_type_name,datetime,lat,lon,port_reported,super_unique_id,haversine_dist,obs,tot,id_check
347186,SERDOLIK,7,Cargo,2016-12-16T08:57:04Z,59.89773,30.11893,st_petersburg,"347186,SERDOLIK,7,Cargo",267.370101299591,3702,18317.9675500684,"347186,SERDOLIK,7,Cargoyes"
347186,SERDOLIK,7,Cargo,2016-12-16T08:59:03Z,59.90051,30.10529,st_petersburg,"347186,SERDOLIK,7,Cargo",821.993070642106,3703,18317.9675500684,"347186,SERDOLIK,7,Cargoyes"
347195,GAZPROMNEFT WEST,8,Tanker,2016-12-17T03:49:04Z,59.90368,30.0904,st_petersburg,"347195,GAZPROMNEFT WEST,8,Tanker",581.601675427732,207,61356.6315180569,"347195,GAZPROMNEFT WEST,8,Tankeryes"
347195,GAZPROMNEFT WEST,8,Tanker,2016-12-17T03:51:03Z,59.89959,30.10918,st_petersburg,"347195,GAZPROMNEFT WEST,8,Tanker",1142.99202837438,208,61356.6315180569,"347195,GAZPROMNEFT WEST,8,Tankeryes"
347195,VOVAN,8,Tanker,2016-12-15T22:21:05Z,59.90979,30.26321,st_petersburg,"347195,VOVAN,8,Tanker",0,435,1755.84479195247,"347195,VOVAN,8,Tankeryes"
347195,VOVAN,8,Tanker,2016-12-15T22:29:03Z,59.90976,30.25844,st_petersburg,"347195,VOVAN,8,Tanker",266.241744988206,436,1755.84479195247,"347195,VOVAN,8,Tankeryes"
347225,SANKT-PETERBURG,3,Tug,2016-12-15T17:51:04Z,59.91012,30.05802,st_petersburg,"347225,SANKT-PETERBURG,3,Tug",0,2800,37135.5799099912,"347225,SANKT-PETERBURG,3,Tugyes"
347225,SANKT-PETERBURG,3,Tug,2016-12-15T17:53:04Z,59.91441,30.03653,st_petersburg,"347225,SANKT-PETERBURG,3,Tug",1290.88420999372,2801,37135.5799099912,"347225,SANKT-PETERBURG,3,Tugyes"
347236,NOVAYA ZEMLYA,7,Cargo,2016-12-15T10:33:04Z,59.90448,30.08493,st_petersburg,"347236,NOVAYA ZEMLYA,7,Cargo",758.237149141157,2366,16253.7876268408,"347236,NOVAYA ZEMLYA,7,Cargoyes"
347236,NOVAYA ZEMLYA,7,Cargo,2016-12-15T10:35:04Z,59.90933,30.06114,st_petersburg,"347236,NOVAYA ZEMLYA,7,Cargo",1433.43309334706,2367,16253.7876268408,"347236,NOVAYA ZEMLYA,7,Cargoyes"
347280,GAZPROMNEFT EAST,8,Tanker,2016-12-13T19:03:04Z,59.92205,30.00011,st_petersburg,"347280,GAZPROMNEFT EAST,8,Tanker",0,454,118461.111725146,"347280,GAZPROMNEFT EAST,8,Tankeryes"
347280,GAZPROMNEFT EAST,8,Tanker,2016-12-14T10:09:03Z,59.89205,30.21617,st_petersburg,"347280,GAZPROMNEFT EAST,8,Tanker",12513.4765860051,455,118461.111725146,"347280,GAZPROMNEFT EAST,8,Tankeryes"
347415,SEVERNAYA ZEMLYA,7,Cargo,2016-12-19T02:55:03Z,59.92015,30.00817,st_petersburg,"347415,SEVERNAYA ZEMLYA,7,Cargo",475.409054221185,6,16352.5697299618,"347415,SEVERNAYA ZEMLYA,7,Cargoyes"
347415,SEVERNAYA ZEMLYA,7,Cargo,2016-12-19T02:57:04Z,59.91731,30.02217,st_petersburg,"347415,SEVERNAYA ZEMLYA,7,Cargo",842.700766132505,7,16352.5697299618,"347415,SEVERNAYA ZEMLYA,7,Cargoyes"
347417,FREYA,8,Tanker,2016-12-13T19:43:04Z,59.86783,30.22215,st_petersburg,"347417,FREYA,8,Tanker",0,494,60260.8854429007,"347417,FREYA,8,Tankeryes"
347417,FREYA,8,Tanker,2016-12-13T19:45:03Z,59.91383,30.22832,st_petersburg,"347417,FREYA,8,Tanker",5132.27536148655,495,60260.8854429007,"347417,FREYA,8,Tankeryes"
347421,BALTIC EAGLE,8,Tanker,2016-12-16T19:53:04Z,59.91547,30.03159,st_petersburg,"347421,BALTIC EAGLE,8,Tanker",369.378715354801,991,34144.6125314261,"347421,BALTIC EAGLE,8,Tankeryes"
347421,BALTIC EAGLE,8,Tanker,2016-12-16T19:55:04Z,59.91952,30.01138,st_petersburg,"347421,BALTIC EAGLE,8,Tanker",1214.47116583716,992,34144.6125314261,"347421,BALTIC EAGLE,8,Tankeryes"
347509,MODULUS 2,7,Cargo,2016-12-14T02:29:04Z,59.87159,30.21377,st_petersburg,"347509,MODULUS 2,7,Cargo",0,900,13956.2619967328,"347509,MODULUS 2,7,Cargoyes"
347509,MODULUS 2,7,Cargo,2016-12-14T10:09:03Z,59.91857,30.01613,st_petersburg,"347509,MODULUS 2,7,Cargo",12211.9621426075,901,13956.2619967328,"347509,MODULUS 2,7,Cargoyes"
347528,LAZURITE,7,Cargo,2016-12-20T05:33:04Z,59.91562,30.03036,st_petersburg,"347528,LAZURITE,7,Cargo",635.1988430372,8,16114.1739321563,"347528,LAZURITE,7,Cargoyes"
347528,LAZURITE,7,Cargo,2016-12-20T05:35:03Z,59.91127,30.052,st_petersburg,"347528,LAZURITE,7,Cargo",1301.09621266185,9,16114.1739321563,"347528,LAZURITE,7,Cargoyes"
347661,SCF PECHORA,8,Tanker,2016-12-19T09:29:04Z,59.91208,30.04787,st_petersburg,"347661,SCF PECHORA,8,Tanker",578.248124532597,4745,28155.3691263559,"347661,SCF PECHORA,8,Tankeryes"
347661,SCF PECHORA,8,Tanker,2016-12-19T09:31:04Z,59.91606,30.02794,st_petersburg,"347661,SCF PECHORA,8,Tanker",1197.17874475378,4746,28155.3691263559,"347661,SCF PECHORA,8,Tankeryes"
347678,NEVSKAYA ZASTAVA,3,Tug,2016-12-14T02:29:04Z,59.85715,30.49612,st_petersburg,"347678,NEVSKAYA ZASTAVA,3,Tug",4.99555382306122,450,90056.5534183634,"347678,NEVSKAYA ZASTAVA,3,Tugyes"
347678,NEVSKAYA ZASTAVA,3,Tug,2016-12-14T10:09:04Z,59.95117,30.40012,st_petersburg,"347678,NEVSKAYA ZASTAVA,3,Tug",11758.3728683711,451,90056.5534183634,"347678,NEVSKAYA ZASTAVA,3,Tugyes"
347718,ARKTUR,3,Tug,2016-12-16T22:59:04Z,59.88879,30.16287,st_petersburg,"347718,ARKTUR,3,Tug",1587.39956325254,4079,297289.353810949,"347718,ARKTUR,3,Tugyes"
347718,ARKTUR,3,Tug,2016-12-16T23:01:03Z,59.89547,30.13002,st_petersburg,"347718,ARKTUR,3,Tug",1979.37319245788,4080,297289.353810949,"347718,ARKTUR,3,Tugyes"
347790,ORION,3,Tug,2016-12-16T10:13:03Z,59.91061,30.22738,st_petersburg,"347790,ORION,3,Tug",0,1336,0,"347790,ORION,3,Tugyes"
347790,ORION,3,Tug,2016-12-16T10:13:04Z,59.91061,30.22738,st_petersburg,"347790,ORION,3,Tug",0,1337,0,"347790,ORION,3,Tugyes"
347839,MIKHAIL LOMONOSOV,7,Cargo,2016-12-18T21:41:04Z,59.89796,30.11797,st_petersburg,"347839,MIKHAIL LOMONOSOV,7,Cargo",583.88798437911,5442,33916.3060353072,"347839,MIKHAIL LOMONOSOV,7,Cargoyes"
347839,MIKHAIL LOMONOSOV,7,Cargo,2016-12-18T21:43:03Z,59.90219,30.09733,st_petersburg,"347839,MIKHAIL LOMONOSOV,7,Cargo",1244.78575346297,5443,33916.3060353072,"347839,MIKHAIL LOMONOSOV,7,Cargoyes"
347868,SPK-25,0,Unspecified,2016-12-19T11:13:04Z,59.95633,30.26442,st_petersburg,"347868,SPK-25,0,Unspecified",21.4134179809743,8148,10508.4253929071,"347868,SPK-25,0,Unspecifiedyes"
347868,SPK-25,0,Unspecified,2016-12-19T11:15:03Z,59.95652,30.26436,st_petersburg,"347868,SPK-25,0,Unspecified",21.4134179809743,8149,10508.4253929071,"347868,SPK-25,0,Unspecifiedyes"
347965,BRIN NAVOLOK,7,Cargo,2016-12-19T16:25:04Z,59.91186,30.04835,st_petersburg,"347965,BRIN NAVOLOK,7,Cargo",0,15,20160.0442149243,"347965,BRIN NAVOLOK,7,Cargoyes"
347965,BRIN NAVOLOK,7,Cargo,2016-12-19T16:31:03Z,59.9073,30.07146,st_petersburg,"347965,BRIN NAVOLOK,7,Cargo",1386.10514300143,16,20160.0442149243,"347965,BRIN NAVOLOK,7,Cargoyes"
348075,LOYA,8,Tanker,2016-12-20T09:11:04Z,59.87709,30.22295,st_petersburg,"348075,LOYA,8,Tanker",0,9160,53476.3911794426,"348075,LOYA,8,Tankeryes"
348075,LOYA,8,Tanker,2016-12-20T09:31:04Z,59.88932,30.20723,st_petersburg,"348075,LOYA,8,Tanker",1620.03045547529,9161,53476.3911794426,"348075,LOYA,8,Tankeryes"
348134,NIMBUS SPB,8,Tanker,2016-12-16T14:47:04Z,59.90722,30.07085,st_petersburg,"348134,NIMBUS SPB,8,Tanker",857.418863493907,14,40300.1537317582,"348134,NIMBUS SPB,8,Tankeryes"
348134,NIMBUS SPB,8,Tanker,2016-12-16T14:49:04Z,59.90298,30.09234,st_petersburg,"348134,NIMBUS SPB,8,Tanker",1289.07632184605,15,40300.1537317582,"348134,NIMBUS SPB,8,Tankeryes"
348139,FLANDRIYA,8,Tanker,2016-12-14T02:29:04Z,59.91017,30.22617,st_petersburg,"348139,FLANDRIYA,8,Tanker",0,891,54245.8853713939,"348139,FLANDRIYA,8,Tankeryes"
348139,FLANDRIYA,8,Tanker,2016-12-14T10:09:03Z,59.8945,30.22867,st_petersburg,"348139,FLANDRIYA,8,Tanker",1749.95030960041,892,54245.8853713939,"348139,FLANDRIYA,8,Tankeryes"
348160,MOSKVA-3,6,Passenger,2016-12-20T10:37:03Z,59.95501,30.27156,st_petersburg,"348160,MOSKVA-3,6,Passenger",,1,31.5250694128451,"348160,MOSKVA-3,6,Passengeryes"
348160,MOSKVA-3,6,Passenger,2016-12-20T10:41:03Z,59.95499,30.27133,st_petersburg,"348160,MOSKVA-3,6,Passenger",13.0110521548474,2,31.5250694128451,"348160,MOSKVA-3,6,Passengeryes"
348222,ALEKSANDR GLUKHOV,8,Tanker,2016-12-14T22:55:04Z,59.89339,30.14004,st_petersburg,"348222,ALEKSANDR GLUKHOV,8,Tanker",0,1368,68225.8402347881,"348222,ALEKSANDR GLUKHOV,8,Tankeryes"
348222,ALEKSANDR GLUKHOV,8,Tanker,2016-12-14T22:57:03Z,59.90041,30.10589,st_petersburg,"348222,ALEKSANDR GLUKHOV,8,Tanker",2060.62958492703,1369,68225.8402347881,"348222,ALEKSANDR GLUKHOV,8,Tankeryes"
348318,DUNAEVSKIY,6,Passenger,2016-12-19T11:17:04Z,59.85643,30.49599,st_petersburg,"348318,DUNAEVSKIY,6,Passenger",0,4075,1144.96305337883,"348318,DUNAEVSKIY,6,Passengeryes"
348318,DUNAEVSKIY,6,Passenger,2016-12-19T11:19:05Z,59.85643,30.49589,st_petersburg,"348318,DUNAEVSKIY,6,Passenger",5.59011403548206,4076,1144.96305337883,"348318,DUNAEVSKIY,6,Passengeryes"
348465,ALANA,8,Tanker,2016-12-14T02:29:04Z,59.88128,30.22815,st_petersburg,"348465,ALANA,8,Tanker",0,896,36379.6726200687,"348465,ALANA,8,Tankeryes"
348465,ALANA,8,Tanker,2016-12-14T10:09:03Z,59.90757,30.22255,st_petersburg,"348465,ALANA,8,Tanker",2943.24648606754,897,36379.6726200687,"348465,ALANA,8,Tankeryes"
348540,GAZPROMNEFT NORDWEST,8,Tanker,2016-12-13T18:49:05Z,59.90962,30.05975,st_petersburg,"348540,GAZPROMNEFT NORDWEST,8,Tanker",0,438,40560.0493354607,"348540,GAZPROMNEFT NORDWEST,8,Tankeryes"
348540,GAZPROMNEFT NORDWEST,8,Tanker,2016-12-13T18:51:03Z,59.91409,30.0378,st_petersburg,"348540,GAZPROMNEFT NORDWEST,8,Tanker",1322.19255186114,439,40560.0493354607,"348540,GAZPROMNEFT NORDWEST,8,Tankeryes"
348607,GEOR.POBEDONOSETS,7,Cargo,2016-12-19T04:37:05Z,59.90687,30.07317,st_petersburg,"348607,GEOR.POBEDONOSETS,7,Cargo",316.227926361524,17,16582.6453377117,"348607,GEOR.POBEDONOSETS,7,Cargoyes"
348607,GEOR.POBEDONOSETS,7,Cargo,2016-12-19T04:39:03Z,59.90361,30.08928,st_petersburg,"348607,GEOR.POBEDONOSETS,7,Cargo",969.711654634306,18,16582.6453377117,"348607,GEOR.POBEDONOSETS,7,Cargoyes"
348645,DMITRY SIROTKIN,3,Tug,2016-12-14T02:29:04Z,59.91247,30.23853,st_petersburg,"348645,DMITRY SIROTKIN,3,Tug",0,595,98337.0365964575,"348645,DMITRY SIROTKIN,3,Tugyes"
348645,DMITRY SIROTKIN,3,Tug,2016-12-14T13:31:03Z,59.92026,30.00703,st_petersburg,"348645,DMITRY SIROTKIN,3,Tug",12946.8625779685,596,98337.0365964575,"348645,DMITRY SIROTKIN,3,Tugyes"
348798,GAZPROMNEFT NORD,8,Tanker,2016-12-17T21:43:03Z,59.91184,30.05031,st_petersburg,"348798,GAZPROMNEFT NORD,8,Tanker",702.351199066799,4877,49063.6162416153,"348798,GAZPROMNEFT NORD,8,Tankeryes"
348798,GAZPROMNEFT NORD,8,Tanker,2016-12-17T21:45:04Z,59.91631,30.02798,st_petersburg,"348798,GAZPROMNEFT NORD,8,Tanker",1341.78679433805,4878,49063.6162416153,"348798,GAZPROMNEFT NORD,8,Tankeryes"
348904,PEGAS,8,Tanker,2016-12-19T10:31:04Z,59.88622,30.18645,st_petersburg,"348904,PEGAS,8,Tanker",498.60430936089,8106,53664.2818064961,"348904,PEGAS,8,Tankeryes"
348904,PEGAS,8,Tanker,2016-12-19T10:33:03Z,59.88995,30.20546,st_petersburg,"348904,PEGAS,8,Tanker",1139.97855226445,8107,53664.2818064961,"348904,PEGAS,8,Tankeryes"
349350,VIKING HELGI,6,Passenger,2016-12-18T23:29:05Z,59.91055,30.23084,st_petersburg,"349350,VIKING HELGI,6,Passenger",14.0847386079861,7444,4001.12527658844,"349350,VIKING HELGI,6,Passengeryes"
349350,VIKING HELGI,6,Passenger,2016-12-18T23:31:03Z,59.91043,30.23092,st_petersburg,"349350,VIKING HELGI,6,Passenger",14.0847386079861,7445,4001.12527658844,"349350,VIKING HELGI,6,Passengeryes"
349456,VIKING INGVAR,6,Passenger,2016-12-19T09:19:05Z,59.91083,30.22489,st_petersburg,"349456,VIKING INGVAR,6,Passenger",0,8034,5428.4256824124,"349456,VIKING INGVAR,6,Passengeryes"
349456,VIKING INGVAR,6,Passenger,2016-12-19T09:21:04Z,59.91079,30.22502,st_petersburg,"349456,VIKING INGVAR,6,Passenger",8.5127052080351,8035,5428.4256824124,"349456,VIKING INGVAR,6,Passengeryes"
349836,SESKAR,8,Tanker,2016-12-19T22:51:04Z,59.88647,30.20475,st_petersburg,"349836,SESKAR,8,Tanker",367.28209377706,6974,68488.9666466701,"349836,SESKAR,8,Tankeryes"
349836,SESKAR,8,Tanker,2016-12-19T22:53:03Z,59.88652,30.19122,st_petersburg,"349836,SESKAR,8,Tanker",755.679369894512,6975,68488.9666466701,"349836,SESKAR,8,Tankeryes"
349912,DMITRIY RULEVSKIY,8,Tanker,2016-12-14T02:29:04Z,59.8701,30.21156,st_petersburg,"349912,DMITRIY RULEVSKIY,8,Tanker",0,900,67225.9419612095,"349912,DMITRIY RULEVSKIY,8,Tankeryes"
349912,DMITRIY RULEVSKIY,8,Tanker,2016-12-14T10:09:03Z,59.91161,30.22765,st_petersburg,"349912,DMITRIY RULEVSKIY,8,Tanker",4707.41902260186,901,67225.9419612095,"349912,DMITRIY RULEVSKIY,8,Tankeryes"
349961,NEVA LUX,8,Tanker,2016-12-14T02:29:04Z,59.86999,30.2171,st_petersburg,"349961,NEVA LUX,8,Tanker",0,843,69748.9021546595,"349961,NEVA LUX,8,Tankeryes"
349961,NEVA LUX,8,Tanker,2016-12-14T10:09:03Z,59.8893,30.20815,st_petersburg,"349961,NEVA LUX,8,Tanker",2206.95661616947,844,69748.9021546595,"349961,NEVA LUX,8,Tankeryes"
350015,VELTA,8,Tanker,2016-12-16T09:51:04Z,59.90387,30.08873,st_petersburg,"350015,VELTA,8,Tanker",516.204675173329,1516,33780.7696066359,"350015,VELTA,8,Tankeryes"
350015,VELTA,8,Tanker,2016-12-16T09:53:03Z,59.90751,30.07009,st_petersburg,"350015,VELTA,8,Tanker",1116.57254175956,1517,33780.7696066359,"350015,VELTA,8,Tankeryes"
350026,BALTIETS,3,Tug,2016-12-19T09:49:06Z,59.91619,30.25018,st_petersburg,"350026,BALTIETS,3,Tug",580.710487731486,8016,39576.6711655426,"350026,BALTIETS,3,Tugyes"
350026,BALTIETS,3,Tug,2016-12-19T09:51:03Z,59.91512,30.23581,st_petersburg,"350026,BALTIETS,3,Tug",810.667373026839,8017,39576.6711655426,"350026,BALTIETS,3,Tugyes"
350056,NARVA,8,Tanker,2016-12-19T02:49:04Z,59.87667,30.23727,st_petersburg,"350056,NARVA,8,Tanker",0,7060,19757.8001865643,"350056,NARVA,8,Tankeryes"
350056,NARVA,8,Tanker,2016-12-19T02:51:04Z,59.877,30.23755,st_petersburg,"350056,NARVA,8,Tanker",39.9272665781688,7061,19757.8001865643,"350056,NARVA,8,Tankeryes"
350118,SBORSHCHIK-3,8,Tanker,2016-12-17T18:37:05Z,59.88607,30.1843,st_petersburg,"350118,SBORSHCHIK-3,8,Tanker",319.080782748652,5301,35121.2567408469,"350118,SBORSHCHIK-3,8,Tankeryes"
350118,SBORSHCHIK-3,8,Tanker,2016-12-17T18:39:05Z,59.88759,30.19505,st_petersburg,"350118,SBORSHCHIK-3,8,Tanker",623.775932039314,5302,35121.2567408469,"350118,SBORSHCHIK-3,8,Tankeryes"
350158,PL 2,7,Cargo,2016-12-19T10:47:04Z,59.91915,30.26153,st_petersburg,"350158,PL 2,7,Cargo",251.643917525942,8122,12602.2281712232,"350158,PL 2,7,Cargoyes"
350158,PL 2,7,Cargo,2016-12-19T10:49:03Z,59.91596,30.26248,st_petersburg,"350158,PL 2,7,Cargo",359.043766806268,8123,12602.2281712232,"350158,PL 2,7,Cargoyes"
350197,SPK-1DMAG,3,Tug,2016-12-19T09:13:04Z,59.91835,30.25721,st_petersburg,"350197,SPK-1DMAG,3,Tug",0,2323,845.362622505328,"350197,SPK-1DMAG,3,Tugyes"
350197,SPK-1DMAG,3,Tug,2016-12-19T09:15:03Z,59.91902,30.25528,st_petersburg,"350197,SPK-1DMAG,3,Tug",130.993619950636,2324,845.362622505328,"350197,SPK-1DMAG,3,Tugyes"
350211,GIBRALTAR,3,Tug,2016-12-18T01:27:04Z,59.91009,30.22641,st_petersburg,"350211,GIBRALTAR,3,Tug",0,6127,6315.55134648325,"350211,GIBRALTAR,3,Tugyes"
350211,GIBRALTAR,3,Tug,2016-12-18T01:29:03Z,59.90993,30.22643,st_petersburg,"350211,GIBRALTAR,3,Tug",17.8460610337298,6128,6315.55134648325,"350211,GIBRALTAR,3,Tugyes"
350220,BALTIC SEAGULL,8,Tanker,2016-12-15T15:29:03Z,59.92037,30.00665,st_petersburg,"350220,BALTIC SEAGULL,8,Tanker",,1,32215.0223780327,"350220,BALTIC SEAGULL,8,Tankeryes"
350220,BALTIC SEAGULL,8,Tanker,2016-12-15T15:31:04Z,59.91705,30.02327,st_petersburg,"350220,BALTIC SEAGULL,8,Tanker",998.270674037258,2,32215.0223780327,"350220,BALTIC SEAGULL,8,Tankeryes"
350395,ECOMAR,8,Tanker,2016-12-13T23:55:04Z,59.8883,30.21862,st_petersburg,"350395,ECOMAR,8,Tanker",0,746,26753.0559402252,"350395,ECOMAR,8,Tankeryes"
350395,ECOMAR,8,Tanker,2016-12-13T23:57:08Z,59.88159,30.22455,st_petersburg,"350395,ECOMAR,8,Tanker",817.092261374513,747,26753.0559402252,"350395,ECOMAR,8,Tankeryes"
350500,MOSCHNIY,3,Tug,2016-12-16T14:47:04Z,59.90916,30.22439,st_petersburg,"350500,MOSCHNIY,3,Tug",1.24527376926472,3444,3702.09355655921,"350500,MOSCHNIY,3,Tugyes"
350500,MOSCHNIY,3,Tug,2016-12-16T17:35:03Z,59.90925,30.22437,st_petersburg,"350500,MOSCHNIY,3,Tug",10.0807463424691,3445,3702.09355655921,"350500,MOSCHNIY,3,Tugyes"
350530,MERKURIY,3,Tug,2016-12-14T22:55:04Z,59.89271,30.21037,st_petersburg,"350530,MERKURIY,3,Tug",0,1653,402485.0402887,"350530,MERKURIY,3,Tugyes"
350530,MERKURIY,3,Tug,2016-12-14T22:57:03Z,59.88179,30.18715,st_petersburg,"350530,MERKURIY,3,Tug",1777.48469379504,1654,402485.0402887,"350530,MERKURIY,3,Tugyes"
350538,MUSON,3,Tug,2016-12-15T07:41:04Z,59.8917,30.1484,st_petersburg,"350538,MUSON,3,Tug",652.454505651994,1696,34057.8310767626,"350538,MUSON,3,Tugyes"
350538,MUSON,3,Tug,2016-12-15T07:43:04Z,59.89607,30.1271,st_petersburg,"350538,MUSON,3,Tug",1284.99469254408,1697,34057.8310767626,"350538,MUSON,3,Tugyes"
350589,DON,8,Tanker,2016-12-17T13:41:04Z,59.89533,30.21363,st_petersburg,"350589,DON,8,Tanker",177.10739877239,5419,34266.3591843403,"350589,DON,8,Tankeryes"
350589,DON,8,Tanker,2016-12-17T13:43:04Z,59.89125,30.20775,st_petersburg,"350589,DON,8,Tanker",560.433944619831,5420,34266.3591843403,"350589,DON,8,Tankeryes"
350631,URAN,3,Tug,2016-12-15T15:33:04Z,59.91312,30.24447,st_petersburg,"350631,URAN,3,Tug",0,2664,7625.93895120424,"350631,URAN,3,Tugyes"
350631,URAN,3,Tug,2016-12-15T15:35:04Z,59.91293,30.24434,st_petersburg,"350631,URAN,3,Tug",22.3603248530848,2665,7625.93895120424,"350631,URAN,3,Tugyes"
350675,KARU,3,Tug,2016-12-14T02:29:04Z,59.91271,30.2402,st_petersburg,"350675,KARU,3,Tug",0,900,40387.4922717686,"350675,KARU,3,Tugyes"
350675,KARU,3,Tug,2016-12-14T15:21:03Z,59.91943,30.01164,st_petersburg,"350675,KARU,3,Tug",12775.7684072264,901,40387.4922717686,"350675,KARU,3,Tugyes"
350708,KAPITAN ZARUBIN,3,Tug,2016-12-14T02:29:04Z,59.91253,30.24026,st_petersburg,"350708,KAPITAN ZARUBIN,3,Tug",0,874,36908.2318768016,"350708,KAPITAN ZARUBIN,3,Tugyes"
350708,KAPITAN ZARUBIN,3,Tug,2016-12-15T04:25:04Z,59.92069,30.00488,st_petersburg,"350708,KAPITAN ZARUBIN,3,Tug",13165.570541008,875,36908.2318768016,"350708,KAPITAN ZARUBIN,3,Tugyes"
350723,SEVERYANKA,8,Tanker,2016-12-17T22:29:04Z,59.90929,30.22433,st_petersburg,"350723,SEVERYANKA,8,Tanker",9.45873015802004,4782,3207.02819171455,"350723,SEVERYANKA,8,Tankeryes"
350723,SEVERYANKA,8,Tanker,2016-12-17T22:31:03Z,59.90923,30.22445,st_petersburg,"350723,SEVERYANKA,8,Tanker",9.45873015802004,4783,3207.02819171455,"350723,SEVERYANKA,8,Tankeryes"
350882,LOTSMAN FEDOROV,3,Tug,2016-12-18T03:33:04Z,59.91486,30.03421,st_petersburg,"350882,LOTSMAN FEDOROV,3,Tug",672.419546187675,10,16011.4648031329,"350882,LOTSMAN FEDOROV,3,Tugyes"
350882,LOTSMAN FEDOROV,3,Tug,2016-12-18T03:35:03Z,59.91118,30.0523,st_petersburg,"350882,LOTSMAN FEDOROV,3,Tug",1089.48195372552,11,16011.4648031329,"350882,LOTSMAN FEDOROV,3,Tugyes"
350901,PROFESSOR LOGACHEV,3,Tug,2016-12-19T12:15:12Z,59.90714,30.2182,st_petersburg,"350901,PROFESSOR LOGACHEV,3,Tug",0,8208,7742.3281531822,"350901,PROFESSOR LOGACHEV,3,Tugyes"
350901,PROFESSOR LOGACHEV,3,Tug,2016-12-19T12:17:03Z,59.90701,30.21803,st_petersburg,"350901,PROFESSOR LOGACHEV,3,Tug",17.3049468471712,8209,7742.3281531822,"350901,PROFESSOR LOGACHEV,3,Tugyes"
350925,AKADEMIK KARPINSKIY,3,Tug,2016-12-15T19:23:04Z,59.89577,30.12897,st_petersburg,"350925,AKADEMIK KARPINSKIY,3,Tug",718.188838035126,2892,24192.2814670578,"350925,AKADEMIK KARPINSKIY,3,Tugyes"
350925,AKADEMIK KARPINSKIY,3,Tug,2016-12-15T19:25:03Z,59.89908,30.11263,st_petersburg,"350925,AKADEMIK KARPINSKIY,3,Tug",983.899206600287,2893,24192.2814670578,"350925,AKADEMIK KARPINSKIY,3,Tugyes"
350957,BGK-326 RIF,3,Tug,2016-12-13T21:05:03Z,59.91169,30.24557,st_petersburg,"350957,BGK-326 RIF,3,Tug",16.445986875,575,5045.95649816655,"350957,BGK-326 RIF,3,Tugyes"
350957,BGK-326 RIF,3,Tug,2016-12-13T21:05:04Z,59.91182,30.24543,st_petersburg,"350957,BGK-326 RIF,3,Tug",16.445986875,576,5045.95649816655,"350957,BGK-326 RIF,3,Tugyes"
350965,ELAND,8,Tanker,2016-12-14T21:11:05Z,59.87735,30.23881,st_petersburg,"350965,ELAND,8,Tanker",0,1564,9775.5168128336,"350965,ELAND,8,Tankeryes"
350965,ELAND,8,Tanker,2016-12-14T21:13:04Z,59.8776,30.23861,st_petersburg,"350965,ELAND,8,Tanker",29.9890183129269,1565,9775.5168128336,"350965,ELAND,8,Tankeryes"
350976,GOGLAND,8,Tanker,2016-12-14T02:29:04Z,59.87645,30.22294,st_petersburg,"350976,GOGLAND,8,Tanker",0,900,49826.9172514612,"350976,GOGLAND,8,Tankeryes"
350976,GOGLAND,8,Tanker,2016-12-14T10:09:03Z,59.89231,30.2358,st_petersburg,"350976,GOGLAND,8,Tanker",1906.04796851356,901,49826.9172514612,"350976,GOGLAND,8,Tankeryes"
351012,BOGATYR 4,3,Tug,2016-12-16T15:13:04Z,59.91067,30.23533,st_petersburg,"351012,BOGATYR 4,3,Tug",0,4082,23038.4522999838,"351012,BOGATYR 4,3,Tugyes"
351012,BOGATYR 4,3,Tug,2016-12-16T15:15:03Z,59.90816,30.23317,st_petersburg,"351012,BOGATYR 4,3,Tug",304.309576572987,4083,23038.4522999838,"351012,BOGATYR 4,3,Tugyes"
351041,KAP.PONIKAROVSKIY,8,Tanker,2016-12-15T21:35:05Z,59.91555,30.03067,st_petersburg,"351041,KAP.PONIKAROVSKIY,8,Tanker",589.376494493556,3024,50042.870377268,"351041,KAP.PONIKAROVSKIY,8,Tankeryes"
351041,KAP.PONIKAROVSKIY,8,Tanker,2016-12-15T21:37:03Z,59.9195,30.01179,st_petersburg,"351041,KAP.PONIKAROVSKIY,8,Tanker",1141.55859319273,3025,50042.870377268,"351041,KAP.PONIKAROVSKIY,8,Tankeryes"
351098,ARIES,8,Tanker,2016-12-18T03:33:04Z,59.91432,30.03682,st_petersburg,"351098,ARIES,8,Tanker",595.966978906832,10,45671.9848452935,"351098,ARIES,8,Tankeryes"
351098,ARIES,8,Tanker,2016-12-18T03:35:03Z,59.9102,30.05708,st_petersburg,"351098,ARIES,8,Tanker",1220.13544250477,11,45671.9848452935,"351098,ARIES,8,Tankeryes"
351132,RB-20,3,Tug,2016-12-15T16:39:05Z,59.90551,30.08045,st_petersburg,"351132,RB-20,3,Tug",0,73,11874.8616807139,"351132,RB-20,3,Tugyes"
351132,RB-20,3,Tug,2016-12-15T16:41:04Z,59.90933,30.06159,st_petersburg,"351132,RB-20,3,Tug",1135.32515717729,74,11874.8616807139,"351132,RB-20,3,Tugyes"
351136,RB-27,0,Unspecified,2016-12-15T16:17:04Z,59.88595,30.17656,st_petersburg,"351136,RB-27,0,Unspecified",714.540837065144,180,36152.5167610044,"351136,RB-27,0,Unspecifiedyes"
